brand,market,media,month,year,est,flight,version,buyer,iscis,stations,comments,source_file,asset_count,is_revised,is_seasonal,inactive_market,conflict
WK,KNX,TV,April,2023,,4/1/2023-5/31/2023,,,WK-KNOX-0121-01_18Wheeler_10.mpg; WK-KNOX-0121-07_Workers_10.mpg; WK-KNOX-0121-08_Workers_05.mpg; WK-KNOX-0421-01_04sec.mpg; WK-KNOX-0620-01_18Wheeler_30.mpg; WK-KNOX-0620-02_18Wheeler_15a.mpg; WK-KNOX-0620-13_Distracted_05.mpg; WK-KNOX-0620-31_Workers_30.mpg; WK-KNOX-0620-32_Workers_15A.mpg; WK-KNOX-0622-04_Distracted-Cell-Phones-30.mpg; WK-KNOX-0622-06_Distracted-Cell-Phones-15B.mpg; WK-KNOX-0622-10_Mothers-Wreck-30.mpg; WK-KNOX-0622-11_Mothers-Wreck-15.mpg; WK-KNOX-0622-12_Parents 30.mpg; WK-KNOX-0622-13_Parents 15.mpg; WK-KNOX-0622-21R_Things to Do Accident 30.mpg; WK-KNOX-0622-22R_Things to Do Accident 15A.mpg; WK-KNOX-0722-01_More Than Size 30.mpg; WK-KNOX-0722-02_More Than Size 15.mpg; WK-KNOX-0722-05_Options 30.mpg; WK-KNOX-0722-06_Options 15.mpg,,Source: April-May 2023 Traffic Instructions.xlsx,April-May 2023 Traffic Instructions.xlsx,21,,,,
WK,PAN,TV,April,2023,,4/1/2023-5/31/2023,,,WK-PANA-0323-CarCrashImage_05; WK-PANA-0522-01_WorkingMan_30.mpg; WK-PANA-0522-02_WorkingMan_15A.mpg; WK-PANA-0522-19_CarCrashImage_30.mpg; WK-PANA-0522-20_CarCrashImage_15A.mpg; WK-PANA-0622-04_Distracted-Cell-Phones-30.mpg; WK-PANA-0622-05_DistractedCellPhones_15a; WK-PANA-0622-10_Mothers Wreck.mpg; WK-PANA-0622-11_Mothers-Wreck-15.mpg; WK-PANA-0622-12_Parents 30.mpg; WK-PANA-0622-13_Home PC 30; WK-PANA-0622-13_Parents 15.mpg; WK-PANA-0622-14_HomePC15a; WK-PANA-0622-18_Premise Injury 30.mpg; WK-PANA-0622-19_Premise Injury 15a.mpg; WK-PANA-0622-22R_Things to Do Accident 15A.mpg,,Panama City (inactive market). Source: April-May 2023 Traffic Instructions.xlsx,April-May 2023 Traffic Instructions.xlsx,16,,,Y,
WK,BRM,TV,December,2023,,11/1/2023-1/3/2024 | 11/24/2023-12/19/2023 | 12/20/2023-12/23/2023 | 12/24/2023-12/25/2023 | 12/26/2023-1/3/2024,,,WK-1122-01 Christmas 30.mpg; WK-BHAM-0622-03_Commercial-Accident-15B.mpg; WK-BHAM-0622-04_Distracted-Cell-Phones-30; WK-BHAM-0622-05_Distracted-Cell-Phones-15A.mpg; WK-BHAM-0622-11_Mothers-Wreck-15.mpg; WK-BHAM-0622-18_Premise Injury 30; WK-BHAM-0622-19_Premise Injury 15a.mpg; WK-BHAM-0623-1_Commercial-Accident-30; WK-BHAM-0722-03_Jonathan 30; WK-BHAM-0722-04_Jonathan 15.mpg; WK-BHAM-0823-10_Mothers-Wreck-30; WK-BHAM-0823-16_Puzzle-30; WK-BHAM-0823-17_Puzzle-15; WK-BHAM-0823-26_Questions-30; WK-BHAM-0823-27_Questions-15; WK-BHAM-0823-5_Different-5; WK-BHAM-0923-01_General-05.mov; WK-BHAM-0923-02_Distracted-Cell-Phones-10; WK-BHAM-0923-03_Different-10; WK-BHAM-0923-04_General-4.mov; WK-BHAM-0923-6_Working Man 30.mov; WK-BHAM-0923-7_Working Man 15.mov,,Seasonal buy. Source: Christmas Spot December 2023 Traffic Instructions.xlsx,Christmas Spot December 2023 Traffic Instructions.xlsx,22,,Y,,
WK,HSV,TV,December,2023,,11/1/2023-1/3/2024 | 11/1/2023-12/19/2023 | 11/24/2023-12/19/2023 | 12/20/2023-12/23/2023 | 12/20/2023-12/25/2023 | 12/24/2023-12/25/2023 | 12/26/2023-1/3/2024,,,WK-1122-01 Christmas 30.mpg; WK-1122-02 Christmas 15.mpg; WK-HUNT-0622-03_Commercial-Accident-15B.mpg; WK-HUNT-0622-04_Distracted-Cell-Phones-30.mpg; WK-HUNT-0622-05_Distracted-Cell-Phones-15A.mpg; WK-HUNT-0622-11_Mothers-Wreck-15.mpg; WK-HUNT-0622-18_Premise Injury 30.mpg; WK-HUNT-0622-19_Premise Injury 15a; WK-HUNT-0623-1_Commerical-Accident-30; WK-HUNT-0722-03_Jonathan 30.mpg; WK-HUNT-0722-04_Jonathan 15.mpg; WK-HUNT-0823-10_Mothers-Wreck-30; WK-HUNT-0823-16_Puzzle-30; WK-HUNT-0823-17_Puzzle-15; WK-HUNT-0823-26_Questions-30; WK-HUNT-0823-27_Questions-15; WK-HUNT-0823-5_Different-5; WK-HUNT-0923-01_General-05.mov; WK-HUNT-0923-02_Distracted-Cell-Phones-10; WK-HUNT-0923-03_Different-10; WK-HUNT-0923-04_General-4.mov; WK-HUNT-0923-6_Working Man 30.mov; WK-HUNT-0923-7_Working Man 15.mov,,Seasonal buy. Source: Christmas Spot December 2023 Traffic Instructions.xlsx,Christmas Spot December 2023 Traffic Instructions.xlsx,23,,Y,,
WK,MTG,TV,December,2023,,11/1/2023-1/3/2024 | 11/24/2023-12/19/2023 | 12/20/2023-12/23/2023 | 12/24/2023-12/25/2023 | 12/26/2023-1/3/2024,,,WK-1122-01 Christmas 30.mpg; WK-MONT-0622-03_Commercial-Accident-15B.mpg; WK-MONT-0622-04_Distracted-Cell-Phones-30.mpg; WK-MONT-0622-05_Distracted-Cell-Phones-15A.mpg; WK-MONT-0622-11_Mothers-Wreck-15.mpg; WK-MONT-0622-18_Premise Injury 30.mpg; WK-MONT-0622-19_Premise Injury 15a.mpg; WK-MONT-0623-1_Commerical-Accident-30; WK-MONT-0722-03_Jonathan 30.mpg; WK-MONT-0722-04_Jonathan 15.mpg; WK-MONT-0823-10_Mothers-Wreck-30; WK-MONT-0823-16_Puzzle-30; WK-MONT-0823-17_Puzzle-15; WK-MONT-0823-26_Questions-30; WK-MONT-0823-27_Questions-15; WK-MONT-0823-5_Different-5; WK-MONT-0923-01_General-05.mov; WK-MONT-0923-02_Distracted-Cell-Phones-10; WK-MONT-0923-03_Different-10; WK-MONT-0923-04_General-4.mov; WK-MONT-0923-6_Working Man 30.mov; WK-MONT-0923-7_Working Man 15.mov,,Seasonal buy. Source: Christmas Spot December 2023 Traffic Instructions.xlsx,Christmas Spot December 2023 Traffic Instructions.xlsx,22,,Y,,
WK,DHN,TV,December,2023,,11/1/2023-1/3/2024 | 11/24/2023-12/19/2023 | 12/20/2023-12/23/2023 | 12/24/2023-12/25/2023 | 12/26/2023-1/3/2024,,,WK-1122-01 Christmas 30.mpg; WK-DOTH-0622-03_Commercial-Accident-15B; WK-DOTH-0622-04_Distracted-Cell-Phones-30; WK-DOTH-0622-05_Distracted-Cell-Phones-15B; WK-DOTH-0622-11_Mothers-Wreck-15; WK-DOTH-0622-18_Premise Injury 30; WK-DOTH-0622-19_Premise Injury 15a; WK-DOTH-0622-21R_Things to Do Accident 30; WK-DOTH-0622-22R_Things to Do Accident 15A; WK-DOTH-0623-1_30 Commercial Accident; WK-DOTH-0623-1_30 Different; WK-DOTH-0623-2_15A Different; WK-DOTH-0722-03_Jonathan 30; WK-DOTH-0722-04_Jonathan 15; WK-DOTH-0823-1_Mothers-Wreck-30; WK-DOTH-0823-5_Different-5; WK-DOTH-0923-01_General-05.mov; WK-DOTH-0923-02_Distracted-Cell-Phones-10; WK-DOTH-0923-03_Different-10; WK-DOTH-0923-04_General-4; WK-DOTH-0923-6_Working Man 30; WK-DOTH-0923-7_Working Man 15.mov,,Seasonal buy. Source: Christmas Spot December 2023 Traffic Instructions.xlsx,Christmas Spot December 2023 Traffic Instructions.xlsx,22,,Y,,
WK,CHA,TV,December,2023,,11/1/2023-1/3/2024 | 11/24/2023-12/19/2023 | 12/20/2023-12/23/2023 | 12/24/2023-12/25/2023 | 12/26/2023-1/3/2024,,,WK-1122-01 Christmas 30.mpg; WK-CHAT-0622-03_Commercial-Accident-15B.mpg; WK-CHAT-0622-04_Distracted-Cell-Phones-30.mpg; WK-CHAT-0622-05_Distracted-Cell-Phones-15A.mpg; WK-CHAT-0622-11_Mothers-Wreck-15.mpg; WK-CHAT-0622-18_Premise Injury 30.mpg; WK-CHAT-0622-19_Premise Injury 15a.mpg; WK-CHAT-0623-1_Commercial-Accident-30; WK-CHAT-0722-03_Jonathan 30.mpg; WK-CHAT-0722-04_Jonathan 15.mpg; WK-CHAT-0823-10_Mothers-Wreck-30; WK-CHAT-0823-16_Puzzle-30; WK-CHAT-0823-17_Puzzle-15; WK-CHAT-0823-26_Questions-30; WK-CHAT-0823-27_Questions-15; WK-CHAT-0823-5_Different-5; WK-CHAT-0923-01_General-05.mov; WK-CHAT-0923-02_Distracted-Cell-Phones-10; WK-CHAT-0923-03_Different-10.mov; WK-CHAT-0923-04_General-4.mov; WK-CHAT-0923-6_Working Man 30.mov; WK-CHAT-0923-7_Working Man 15.mov,,Seasonal buy. Source: Christmas Spot December 2023 Traffic Instructions.xlsx,Christmas Spot December 2023 Traffic Instructions.xlsx,22,,Y,,
WK,KNX,TV,December,2023,,11/1/2023-1/3/2024 | 11/24/2023-12/19/2023 | 12/20/2023-12/23/2023 | 12/24/2023-12/25/2023 | 12/26/2023-1/3/2024,,,WK-1122-01 Christmas 30.mpg; WK-KNOX-0622-03_Commercial-Accident-15B.mpg; WK-KNOX-0622-04_Distracted-Cell-Phones-30.mpg; WK-KNOX-0622-05_Distracted-Cell-Phones-15A.mpg; WK-KNOX-0622-11_Mothers-Wreck-15.mpg; WK-KNOX-0622-18_Premise Injury 30.mpg; WK-KNOX-0622-19_Premise Injury 15a.mpg; WK-KNOX-0623-1_Commercial-Accident-30; WK-KNOX-0722-03_Jonathan 30.mpg; WK-KNOX-0722-04_Jonathan 15.mpg; WK-KNOX-0823-10_Mothers-Wreck-30; WK-KNOX-0823-16_Puzzle-30; WK-KNOX-0823-17_Puzzle-15; WK-KNOX-0823-26_Questions-30; WK-KNOX-0823-27_Questions-15; WK-KNOX-0823-5_Different-5; WK-KNOX-0923-01_General-05; WK-KNOX-0923-02_Distracted-Cell-Phones-10; WK-KNOX-0923-03_Different-10; WK-KNOX-0923-04_General-4.mov; WK-KNOX-0923-6_Working Man 30.mov; WK-KNOX-0923-7_Working Man 15.mov,,Seasonal buy. Source: Christmas Spot December 2023 Traffic Instructions.xlsx,Christmas Spot December 2023 Traffic Instructions.xlsx,22,,Y,,
WK,PAN,TV,December,2023,,11/1/2023-1/3/2024 | 11/24/2023-12/19/2023 | 12/20/2023-12/23/2023 | 12/24/2023-12/25/2023 | 12/26/2023-1/3/2024,,,WK-1122-01 Christmas 30.mpg; WK-PANA-0323-CarCrashImage_05; WK-PANA-0522-01_WorkingMan_30.mpg; WK-PANA-0522-02_WorkingMan_15A.mpg; WK-PANA-0622-04_Distracted Cell Phones-30; WK-PANA-0622-05_Distracted-Cell-Phones-15A.mpg; WK-PANA-0622-07_Headlines 18 Wheelers.mpg; WK-PANA-0622-09_Headlines-18-Wheelers-15B.mpg; WK-PANA-0622-11_Mothers-Wreck-15.mpg; WK-PANA-0622-12_Parents 30; WK-PANA-0622-13_Home PC.mpg; WK-PANA-0622-13_Parents 15.mpg; WK-PANA-0622-14_Home-15A.mpg; WK-PANA-0622-18_Premise Injury 30.mpg; WK-PANA-0622-19_Premise Injury 15a.mpg; WK-PANA-0823-10_Mothers-Wreck-30; WK-PANA-0823-16_Puzzle-30; WK-PANA-0823-17_Puzzle-15; WK-PANA-0923-02_Distracted-Cell-Phones-10; WK-PANA-0923-04_General-4,,Seasonal buy. Panama City (inactive market). Source: Christmas Spot December 2023 Traffic Instructions.xlsx,Christmas Spot December 2023 Traffic Instructions.xlsx,20,,Y,Y,
WK,BRM,TV,February,2023,,08/03/22 - 10/02/22 | 1/30/2023 - 3/31/2023,,,WK-BHAM-0120-07-REV-Motorcycle_10.mpg; WK-BHAM-0120-11_REV-Distracted_10.mpg; WK-BHAM-0120-12-REV_Distracted_05.mpg; WK-BHAM-0120-12_Distracted_05; WK-BHAM-0121-01_18Wheeler_10.mpg; WK-BHAM-0121-07_Workers_10.mpg; WK-BHAM-0121-08_Workers_05.mpg; WK-BHAM-0121-11_NameKnow_05; WK-BHAM-0421-01_04sec; WK-BHAM-0421-01_04sec.mpg; WK-BHAM-0620-25_Workers_30.mpg; WK-BHAM-0620-26_Workers_15A.mpg; WK-BHAM-0620-28_WorkingMan_30.mpg; WK-BHAM-0620-29_WorkingMan_15A.mpg; WK-BHAM-0622-01_Commercial-Accident-30.mpg; WK-BHAM-0622-02_Commercial-Accident-15A.mpg; WK-BHAM-0622-04_Distracted-Cell-Phones-30.mpg; WK-BHAM-0622-06_Distracted-Cell-Phones-15B.mpg; WK-BHAM-0622-10_Mothers-Wreck_30.mpg; WK-BHAM-0622-11_Mothers-Wreck-15.mpg; WK-BHAM-0622-12_Parents 30.mpg; WK-BHAM-0622-13_Parents 15.mpg; WK-BHAM-0622-17_Different_15B.mpg; WK-BHAM-0622-18_PremiseInjury_30.mpg; WK-BHAM-0622-21R_Things to Do Accident 30 (2).mpg; WK-BHAM-0622-21_ThingstoDoAccident_30.mpg; WK-BHAM-0622-22R_Things to Do Accident 15A.mpg; WK-BHAM-0622-22_ThingtoDoAccident_15a.mpg; WK-BHAM-0622–15_Different_30.mpg; WK-BHAM-0622–19_PremiseInjury_15a.mpg; WK-BHAM-0722-01_MoreThanSize_30.mpg; WK-BHAM-0722-02_MoreThanSize_15.mpg; WK-BHAM-0722-05_Options_30.mpg; WK-BHAM-0722-06_Options_15.mpg,,Source: February-March 2023 Traffic Instructions.xlsx,February-March 2023 Traffic Instructions.xlsx,34,,,,
WK,HSV,TV,February,2023,,08/03/22 - 10/02/22 | 1/30/2023 - 3/31/2023,,,WK-HUNT-0120-07-REV-Motorcycle_10.mpg; WK-HUNT-0120-11_REV-Distracted_10.mpg; WK-HUNT-0120-12-REV_Distracted_05.mpg; WK-HUNT-0120-12_Distracted_05; WK-HUNT-0121-01_18Wheeler_10.mpg; WK-HUNT-0121-07_Workers_10.mpg; WK-HUNT-0121-08_Workers_05.mpg; WK-HUNT-0121-11_NameKnow_05; WK-HUNT-0123-01_Commercial-Accident-30.mpg; WK-HUNT-0123-02_Commercial-Accident-15A.mpg; WK-HUNT-0421-01_04sec; WK-HUNT-0421-01_04sec.mpg; WK-HUNT-0620-25_Workers_30.mpg; WK-HUNT-0620-26_Workers_15A.mpg; WK-HUNT-0620-28_WorkingMan_30.mpg; WK-HUNT-0620-29_WorkingMan_15A.mpg; WK-HUNT-0622-04_Distracted-Cell-Phones-30.mpg; WK-HUNT-0622-06_Distracted-Cell-Phones-15B.mpg; WK-HUNT-0622-10_Mothers-Wreck_30.mpg; WK-HUNT-0622-11_Mothers-Wreck-15.mpg; WK-HUNT-0622-12_Parents 30.mpg; WK-HUNT-0622-13_Parents 15.mpg; WK-HUNT-0622-15_Different 30.mpg; WK-HUNT-0622-16_Different 15A.mpg; WK-HUNT-0622-17_Different_15B.mpg; WK-HUNT-0622-18_PremiseInjury_30.mpg; WK-HUNT-0622-21R_Things to Do Accident 30.mpg; WK-HUNT-0622-21R_ThingstoDoAccident_30.mpg; WK-HUNT-0622-22R_Things to Do Accident 15A.mpg; WK-HUNT-0622-22R_ThingtoDoAccident_15a.mpg; WK-HUNT-0622–15_Different_30.mpg; WK-HUNT-0622–19_PremiseInjury_15a.mpg; WK-HUNT-0722-01_More Than Size 30.mpg; WK-HUNT-0722-02_More Than Size 15.mpg; WK-HUNT-0722-02_MoreThanSize_15.mpg; WK-HUNT-0722-05_Options 30.mpg; WK-HUNT-0722-05_Options_30.mpg; WK-HUNT-0722-06_Options 15.mpg; WK-HUNT-0722-06_Options_15.mpg; Wk-HUNT-0722-01_MoreThanSize_30.mpg,,Source: February-March 2023 Traffic Instructions.xlsx,February-March 2023 Traffic Instructions.xlsx,40,,,,
WK,MTG,TV,February,2023,,08/03/22 - 10/02/22 | 1/30/2023 - 3/31/2023,,,WK-MONT -0421-01_04sec; WK-MONT-0120-07-REV-Motorcycle_10.mpg; WK-MONT-0120-11_REV-Distracted_10.mpg; WK-MONT-0120-12-REV_Distracted_05.mpg; WK-MONT-0120-12_Distracted_05; WK-MONT-0121-01_18Wheeler_10.mpg; WK-MONT-0121-07_Workers_10.mpg; WK-MONT-0121-08_Workers_05.mpg; WK-MONT-0121-11_NameKnow_05; WK-MONT-0421-01_04sec.mpg; WK-MONT-0620-25_Workers_30.mpg; WK-MONT-0620-26_Workers_15A.mpg; WK-MONT-0620-28_WorkingMan_30.mpg; WK-MONT-0620-29_WorkingMan_15A.mpg; WK-MONT-0622-01_Commercial-Accident-30.mpg; WK-MONT-0622-02_Commercial-Accident-15A.mpg; WK-MONT-0622-04_Distracted-Cell-Phones-30.mpg; WK-MONT-0622-06_Distracted-Cell-Phones-15B.mpg; WK-MONT-0622-10_Mothers-Wreck_30.mpg; WK-MONT-0622-11_Mothers-Wreck-15.mpg; WK-MONT-0622-12_Parents 30.mpg; WK-MONT-0622-13_Parents 15.mpg; WK-MONT-0622-15_Different 30.mpg; WK-MONT-0622-16_Different 15A.mpg; WK-MONT-0622-17_Different_15B.mpg; WK-MONT-0622-18_PremiseInjury_30.mpg; WK-MONT-0622-21R_Things to Do Accident 30.mpg; WK-MONT-0622-21R_ThingstoDoAccident_30.mpg; WK-MONT-0622-22R_Things to Do Accident 15A.mpg; WK-MONT-0622-22R_ThingtoDoAccident_15a.mpg; WK-MONT-0622–15_Different_30.mpg; WK-MONT-0622–19_PremiseInjury_15a.mpg; WK-MONT-0722-01_More Than Size 30.mpg; WK-MONT-0722-01_MoreThanSize_30.mpg; WK-MONT-0722-02_More Than Size 15.mpg; WK-MONT-0722-02_MoreThanSize_15.mpg; WK-MONT-0722-05_Options 30.mpg; WK-MONT-0722-06_Options 15.mpg; WK-MONT-0722-06_Options_15.mpg; WK_MONT-0722-05_Options_30.mpg,,Source: February-March 2023 Traffic Instructions.xlsx,February-March 2023 Traffic Instructions.xlsx,40,,,,
WK,CHA,TV,February,2023,,08/03/22 - 10/02/22 | 1/30/2023 - 3/31/2023,,,WK-CHAT -0421-01_04sec; WK-CHAT-0120-07-REV-Motorcycle_10.mpg; WK-CHAT-0120-11_REV-Distracted_10.mpg; WK-CHAT-0120-12-REV_Distracted_05.mpg; WK-CHAT-0120-12_Distracted_05; WK-CHAT-0121-01_18Wheeler_10.mpg; WK-CHAT-0121-07_Workers_10.mpg; WK-CHAT-0121-08_Workers_05.mpg; WK-CHAT-0121-11_NameKnow_05; WK-CHAT-0421-01_04sec.mpg; WK-CHAT-0620-25_Workers_30.mpg; WK-CHAT-0620-26_Workers_15A.mpg; WK-CHAT-0620-28_WorkingMan_30.mpg; WK-CHAT-0620-29_WorkingMan_15A.mpg; WK-CHAT-0622-01_Commercial-Accident-30.mpg; WK-CHAT-0622-02_Commercial-Accident-15A.mpg; WK-CHAT-0622-04_Distracted-Cell-Phones-30.mpg; WK-CHAT-0622-06_Distracted-Cell-Phones-15B.mpg; WK-CHAT-0622-07_Headlines-18-Wheeler_30.mpg; WK-CHAT-0622-09-Headlines-18-Wheeler _15B.mpg; WK-CHAT-0622-10_Mothers-Wreck_30.mpg; WK-CHAT-0622-11_Mothers-Wreck-15.mpg; WK-CHAT-0622-12_Parents 30.mpg; WK-CHAT-0622-13_Parents 15.mpg; WK-CHAT-0622-15_Different 30.mpg; WK-CHAT-0622-16_Different 15A.mpg; WK-CHAT-0622-18_PremiseInjury_30.mpg; WK-CHAT-0622-21R_Things to Do Accident 30.mpg; WK-CHAT-0622-21R_ThingstoDoAccident_30.mpg; WK-CHAT-0622-22R_Things to Do Accident 15A.mpg; WK-CHAT-0622-22R_ThingtoDoAccident_15a.mpg; WK-CHAT-0622–15_Different_30.mpg; WK-CHAT-0622–19_PremiseInjury_15a.mpg; WK-CHAT-0722-01_More Than Size 30.mpg; WK-CHAT-0722-01_MoreThanSize_30.mpg; WK-CHAT-0722-02_More Than Size 15.mpg; WK-CHAT-0722-02_MoreThanSize_15.mpg; WK-CHAT-0722-05_Options 30.mpg; WK-CHAT-0722-05_Options_30.mpg; WK-CHAT-0722-06_Options 15.mpg; WK-CHAT-0722-06_Options_15.mpg,,Source: February-March 2023 Traffic Instructions.xlsx,February-March 2023 Traffic Instructions.xlsx,41,,,,
WK,KNX,TV,February,2023,,08/03/22 - 10/02/22 | 1/30/2023 - 3/31/2023,,,WK-KNOX -0421-01_04sec; WK-KNOX-0120-07 -Motorcycle_10.mpg; WK-KNOX-0121-01_18Wheeler_10.mpg; WK-KNOX-0121-07_Workers_10.mpg; WK-KNOX-0121-08_Workers_05.mpg; WK-KNOX-0121-11_NameKnow_05; WK-KNOX-0421-01_04sec.mpg; WK-KNOX-0620-12_ Distracted_10.mpg; WK-KNOX-0620-13_Distracted_05; WK-KNOX-0620-13_Distracted_05.mpg; WK-KNOX-0620-31_Workers_30.mpg; WK-KNOX-0620-32_Workers_15A.mpg; WK-KNOX-0620-34_WorkingMan_30.mpg; WK-KNOX-0620-35_WorkingMan_15A.mpg; WK-KNOX-0622-01_Commercial-Accident-30.mpg; WK-KNOX-0622-02_Commercial-Accident-15A.mpg; WK-KNOX-0622-04_Distracted-Cell-Phones-30.mpg; WK-KNOX-0622-06_Distracted-Cell-Phones-15B.mpg; WK-KNOX-0622-07_Headlines-18-Wheeler_30.mpg; WK-KNOX-0622-09-Headlines-18-Wheeler _15B.mpg; WK-KNOX-0622-10_Mothers-Wreck_30.mpg; WK-KNOX-0622-11_Mothers-Wreck-15.mpg; WK-KNOX-0622-12_Parents 30.mpg; WK-KNOX-0622-13_Parents 15.mpg; WK-KNOX-0622-15_Different 30.mpg; WK-KNOX-0622-16_Different 15A.mpg; WK-KNOX-0622-18_PremiseInjury_30.mpg; WK-KNOX-0622-21R_Things to Do Accident 30.mpg; WK-KNOX-0622-21R_ThingstoDoAccident_30.mpg; WK-KNOX-0622-22R_Things to Do Accident 15A.mpg; WK-KNOX-0622-22R_ThingtoDoAccident_15A.mpg; WK-KNOX-0622–15_Different_30.mpg; WK-KNOX-0622–19_PremiseInjury_15a.mpg; WK-KNOX-0722-01_More Than Size 30.mpg; WK-KNOX-0722-01_MoreThanSize_30mpg; WK-KNOX-0722-02_More Than Size 15.mpg; WK-KNOX-0722-02_MoreThanSize_15.mpg; WK-KNOX-0722-05_Options 30.mpg; WK-KNOX-0722-05_Options_30.mpg; WK-KNOX-0722-06_Options 15.mpg; WK-KNOX-0722-06_Options_15.mpg,,Source: February-March 2023 Traffic Instructions.xlsx,February-March 2023 Traffic Instructions.xlsx,41,,,,
WK,PAN,TV,February,2023,,08/03/22 - 10/02/22 | 1/30/2023 - 3/31/2023,,,WK-PANA-0522-01_WorkingMan_30.mpg; WK-PANA-0522-02_WorkingMan_15A.mpg; WK-PANA-0522-19_CarCrashImage_30; WK-PANA-0522-19_CarCrashImage_30.mpg; WK-PANA-0522-20_CarCrashImage_15A; WK-PANA-0522-20_CarCrashImage_15A.mpg; WK-PANA-0522-22_Team_30; WK-PANA-0522-23_Team_15a; WK-PANA-0622-04_DistractedCellPhones_30; WK-PANA-0622-05_DistractedCellPhones_15a; WK-PANA-0622-06_DistractedCellPhones_15b; WK-PANA-0622-07_Headlines 18 Wheelers.mpg; WK-PANA-0622-07_Headlines-18-Wheelers-30.mpg; WK-PANA-0622-08_Headlines-18-Wheelers-15A.mpg; WK-PANA-0622-09_Headlines-18-Wheelers-15B.mpg; WK-PANA-0622-10_Mothers Wreck.mpg; WK-PANA-0622-11_Mothers-Wreck-15.mpg; WK-PANA-0622-12_Parents 30.mpg; WK-PANA-0622-13_Home PC 30; WK-PANA-0622-13_Parents 15.mpg; WK-PANA-0622-14_HomePC15a; WK-PANA-0622-15_HomePC15b; WK-PANA-0622-18_Premise Injury 30.mpg; WK-PANA-0622-22R_Things to Do Accident 15A.mpg,,Panama City (inactive market). Source: February-March 2023 Traffic Instructions.xlsx,February-March 2023 Traffic Instructions.xlsx,24,,,Y,
WK,BRM,TV,June,2023,,6/14/2023-8/31/2023,,,WK-BHAM-0120-05-REV_Motorcycle_30.mpg; WK-BHAM-0121-03_CarCrashImage_10.mpg; WK-BHAM-0121-04_CarCrashImage_05.mpg; WK-BHAM-0121-12_Shattered_10.mpg; WK-BHAM-0121-13_Shattered_05.mpg; WK-BHAM-0320-02-REV_Motorcycle_15b.mpg; WK-BHAM-0421-01_04sec.mpg; WK-BHAM-0620-03_18Wheeler_15b.mpg; WK-BHAM-0620-10_CarCrashImage_30.mpg; WK-BHAM-0620-12_CarCrashImage_15B.mpg; WK-BHAM-0620-16_Puzzle_30.mpg; WK-BHAM-0620-28_WorkingMan_30.mpg; WK-BHAM-0620-29_WorkingMan_15A.mpg; WK-BHAM-0622-18_Premise Injury 30.mpg; WK-BHAM-0622-20_Premise Injury 15b.mpg; WK-BHAM-0623-1_30 Different; WK-BHAM-0623-2_15A Different; WK-BHAM-0722-01_More Than Size 30.mpg; WK-BHAM-0722-02_More Than Size 15.mpg; WK-BHAM-0722-03_Jonathan 30.mpg; WK-BHAM-0722-04_Jonathan 15.mpg,,Source: June-August 2023 Traffic Instructions.xlsx,June-August 2023 Traffic Instructions.xlsx,21,,,,
WK,HSV,TV,June,2023,,6/14/2023-8/31/2023,,,WK-HUNT-0120-05-REV_Motorcycle_30.mpg; WK-HUNT-0121-03_CarCrashImage_10.mpg; WK-HUNT-0121-04_CarCrashImage_05.mpg; WK-HUNT-0121-12_Shattered_10.mpg; WK-HUNT-0121-13_Shattered_05.mpg; WK-HUNT-0320-02-REV_Motorcycle_15b.mpg; WK-HUNT-0421-01_04sec.mpg; WK-HUNT-0620-03_18Wheeler_15b.mpg; WK-HUNT-0620-10_CarCrashImage_30.mpg; WK-HUNT-0620-12_CarCrashImage_15B.mpg; WK-HUNT-0620-16_Puzzle_30.mpg; WK-HUNT-0620-28_WorkingMan_30.mpg; WK-HUNT-0620-29_WorkingMan_15A.mpg; WK-HUNT-0622-18_Premise Injury 30.mpg; WK-HUNT-0622-20_Premise Injury 15b.mpg; WK-HUNT-0623_15A Different_2; WK-HUNT-0623_30 Different_1; WK-HUNT-0722-01_More Than Size 30.mpg; WK-HUNT-0722-02_More Than Size 15.mpg; WK-HUNT-0722-03_Jonathan 30.mpg; WK-HUNT-0722-04_Jonathan 15.mpg,,Source: June-August 2023 Traffic Instructions.xlsx,June-August 2023 Traffic Instructions.xlsx,21,,,,
WK,MTG,TV,June,2023,,6/14/2023-8/31/2023,,,WK-MONT-0120-05-REV_Motorcycle_30.mpg; WK-MONT-0121-03_CarCrashImage_10.mpg; WK-MONT-0121-04_CarCrashImage_05.mpg; WK-MONT-0121-12_Shattered_10.mpg; WK-MONT-0121-13_Shattered_05.mpg; WK-MONT-0320-02-REV_Motorcycle_15b.mpg; WK-MONT-0421-01_04sec.mpg; WK-MONT-0620-03_18Wheeler_15b.mpg; WK-MONT-0620-10_CarCrashImage_30.mpg; WK-MONT-0620-12_CarCrashImage_15B.mpg; WK-MONT-0620-16_Puzzle_30.mpg; WK-MONT-0620-28_WorkingMan_30.mpg; WK-MONT-0620-29_WorkingMan_15A.mpg; WK-MONT-0622-18_Premise Injury 30.mpg; WK-MONT-0622-20_Premise Injury 15b.mpg; WK-MONT-0623_15A Different_2; WK-MONT-0623_30 Different_1; WK-MONT-0722-01_More Than Size 30.mpg; WK-MONT-0722-02_More Than Size 15.mpg; WK-MONT-0722-03_Jonathan 30.mpg; WK-MONT-0722-04_Jonathan 15.mpg,,Source: June-August 2023 Traffic Instructions.xlsx,June-August 2023 Traffic Instructions.xlsx,21,,,,
